output,X1,X2,X3,X4,X5,beta,offset
126.648,1250,12.3,0.1016,71.3,0.033779199999999995,1e-15,
123.514,200,15.6,0.1016,39.6,0.0528487,-1e-15,
134.236,4000,9.5,0.0254,71.3,0.00420654,1e-15,
112.639,4000,7.3,0.2286,31.7,0.0132672,-1e-15,
125.261,2000,17.4,0.0254,55.5,0.016570599999999998,-1e-15,
131.234,2500,9.5,0.0254,39.6,0.00449821,1e-15,
121.256,2000,22.2,0.0254,39.6,0.0229028,-1e-15,
112.699,6300,4.0,0.2286,31.7,0.00509068,-1e-15,
130.987,1000,0.0,0.1524,31.7,0.00209405,1e-15,
110.447,2000,12.3,0.1016,31.7,0.0418756,-1e-15,
117.195,200,0.0,0.3048,31.7,0.00331266,-1e-15,
120.446,2000,6.7,0.1016,31.7,0.00592927,-1e-15,
123.865,400,19.7,0.0508,71.3,0.034118300000000004,-1e-15,
134.15200000000002,2500,9.5,0.0254,55.5,0.0043284,1e-15,
129.33,630,15.4,0.0508,55.5,0.0271925,1e-15,
124.426,5000,9.5,0.0254,31.7,0.00461377,-1e-15,
116.108,5000,12.3,0.1016,71.3,0.033779199999999995,-1e-15,
126.926,4000,8.4,0.0508,71.3,0.00529514,1e-15,
115.144,315,17.4,0.0254,39.6,0.0172206,-1e-15,
122.384,2500,4.0,0.2286,55.5,0.0042862,-1e-15,
135.234,200,7.3,0.2286,55.5,0.0111706,1e-15,
124.838,1250,3.0,0.3048,31.7,0.00529514,-1e-15,
124.318,1600,4.2,0.0508,71.3,0.00142788,-1e-15,
132.898,6300,4.8,0.0254,31.7,0.000930789,1e-15,
113.034,12500,2.7,0.1524,71.3,0.00243851,-1e-15,
131.274,2000,9.5,0.0254,39.6,0.00449821,1e-15,
139.808,315,7.3,0.2286,71.3,0.0104404,1e-15,
121.789,1600,9.9,0.1524,71.3,0.0193001,-1e-15,
117.624,12500,0.0,0.2286,71.3,0.00214345,1e-15,
133.72799999999998,3150,4.2,0.0508,71.3,0.00142788,1e-15,
126.736,4000,9.5,0.0254,31.7,0.00461377,1e-15,
127.53,800,0.0,0.2286,55.5,0.00229336,1e-15,
129.30100000000002,1250,17.4,0.0254,55.5,0.016570599999999998,1e-15,
121.762,4000,1.5,0.3048,71.3,0.00336729,-1e-15,
127.465,2500,8.4,0.0508,39.6,0.00566229,1e-15,
114.404,4000,12.3,0.1016,55.5,0.0368233,-1e-15,
124.336,800,0.0,0.0508,55.5,0.00076193,-1e-15,
128.312,1000,3.0,0.3048,39.6,0.00495741,1e-15,
118.106,4000,8.4,0.0508,31.7,0.00580776,-1e-15,
133.378,3150,4.8,0.0254,71.3,0.000848633,1e-15,
125.951,1250,0.0,0.3048,71.3,0.00266337,-1e-15,
132.513,1250,7.2,0.1524,71.3,0.00752039,1e-15,
128.179,500,3.0,0.3048,55.5,0.00452492,1e-15,
123.274,400,4.0,0.2286,55.5,0.0042862,-1e-15,
131.97799999999998,2500,4.2,0.0508,71.3,0.00142788,1e-15,
117.465,6300,0.0,0.2286,39.6,0.00253511,-1e-15,
111.135,5000,9.9,0.1524,39.6,0.0233328,-1e-15,
130.908,1600,0.0,0.0508,39.6,0.000791822,1e-15,
136.941,1000,11.2,0.0508,71.3,0.014072,1e-15,
122.79,800,0.0,0.0508,31.7,0.000812164,-1e-15,
130.697,2000,0.0,0.0254,31.7,0.000439472,1e-15,
120.755,2500,0.0,0.3048,31.7,0.00331266,-1e-15,
121.234,8000,3.3,0.1016,71.3,0.00202822,-1e-15,
137.06799999999998,315,12.3,0.1016,71.3,0.033779199999999995,1e-15,
123.037,2000,2.0,0.2286,31.7,0.00372371,-1e-15,
136.414,400,12.3,0.1016,55.5,0.0368233,1e-15,
106.88,2500,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
121.055,315,0.0,0.2286,39.6,0.00253511,-1e-15,
126.59,8000,0.0,0.0508,31.7,0.000812164,1e-15,
119.151,2500,5.4,0.1524,31.7,0.00525474,-1e-15,
110.652,8000,3.0,0.3048,39.6,0.00495741,-1e-15,
117.287,6300,5.4,0.1524,55.5,0.00433288,-1e-15,
138.55700000000002,4000,0.0,0.0254,71.3,0.000400682,1e-15,
123.74,2500,5.3,0.2286,71.3,0.0051942,-1e-15,
126.086,1250,0.0,0.3048,55.5,0.00283081,-1e-15,
125.802,1250,3.0,0.3048,39.6,0.00495741,-1e-15,
115.309,2000,7.3,0.2286,31.7,0.0132672,-1e-15,
130.30700000000002,1000,2.0,0.2286,31.7,0.00372371,1e-15,
128.576,1600,0.0,0.0508,55.5,0.00076193,1e-15,
113.298,4000,15.6,0.1016,71.3,0.0437259,-1e-15,
127.73,6300,0.0,0.1016,55.5,0.00131983,1e-15,
125.721,1250,5.3,0.2286,39.6,0.00614329,-1e-15,
118.05,5000,5.3,0.2286,71.3,0.0051942,-1e-15,
121.238,10000,4.2,0.0508,71.3,0.00142788,1e-15,
128.416,1000,22.2,0.0254,39.6,0.0229028,1e-15,
126.356,1250,17.4,0.0254,71.3,0.016104,0.0,
133.042,2000,8.4,0.0508,55.5,0.00544854,1e-15,
119.698,250,12.7,0.0254,71.3,0.0121808,-1e-15,
121.431,4000,5.4,0.1524,71.3,0.00401199,-1e-15,
130.828,2500,4.8,0.0254,71.3,0.000848633,1e-15,
118.619,1250,9.9,0.1524,31.7,0.0252785,-1e-15,
123.069,2000,3.0,0.3048,55.5,0.00452492,-1e-15,
126.189,630,7.3,0.2286,31.7,0.0132672,-1e-15,
120.243,4000,8.9,0.1016,71.3,0.0103088,-1e-15,
127.591,2500,5.4,0.1524,71.3,0.00401199,1e-15,
114.984,16000,0.0,0.2286,71.3,0.00214345,1e-15,
133.174,500,7.3,0.2286,55.5,0.0111706,1e-15,
129.35399999999998,630,3.0,0.3048,71.3,0.00425727,1e-15,
131.96,500,11.2,0.0508,39.6,0.015047799999999997,1e-15,
121.885,1000,19.7,0.0508,71.3,0.034118300000000004,-1e-15,
132.89700000000002,2500,0.0,0.0254,31.7,0.000439472,1e-15,
116.411,6300,5.4,0.1524,71.3,0.00401199,-1e-15,
132.611,2500,0.0,0.1016,39.6,0.00146332,1e-15,
133.241,1600,5.4,0.1524,71.3,0.00401199,1e-15,
122.708,2000,7.3,0.2286,71.3,0.0104404,-1e-15,
124.121,400,5.4,0.1524,71.3,0.00401199,-1e-15,
133.276,3150,0.0,0.0254,39.6,0.000428464,1e-15,
126.959,500,0.0,0.3048,39.6,0.00310138,1e-15,
127.696,630,0.0,0.3048,55.5,0.00283081,1e-15,
135.674,315,12.3,0.1016,55.5,0.0368233,1e-15,
129.45,1000,0.0,0.0508,71.3,0.000740478,1e-15,
104.204,6300,15.6,0.1016,39.6,0.0528487,-1e-15,
136.023,800,7.2,0.1524,71.3,0.00752039,1e-15,
122.341,8000,0.0,0.1016,39.6,0.00146332,-1e-15,
127.315,500,0.0,0.3048,31.7,0.00331266,1e-15,
111.459,4000,9.9,0.1524,31.7,0.0252785,-1e-15,
133.261,1600,0.0,0.1016,39.6,0.00146332,1e-15,
107.405,12500,4.0,0.3048,71.3,0.00497773,-1e-15,
122.845,315,15.4,0.0508,31.7,0.0289853,-1e-15,
126.066,10000,4.8,0.0254,39.6,0.000907475,1e-15,
113.333,8000,7.2,0.1524,71.3,0.00752039,-1e-15,
124.514,630,17.4,0.0254,39.6,0.0172206,-1e-15,
134.476,2000,8.4,0.0508,71.3,0.00529514,1e-15,
110.555,6300,9.9,0.1524,55.5,0.0208438,-1e-15,
129.8,1000,0.0,0.1016,55.5,0.00131983,1e-15,
125.203,5000,0.0,0.1524,55.5,0.00172668,1e-15,
132.127,1000,5.4,0.1524,55.5,0.00433288,1e-15,
126.5,400,15.4,0.0508,55.5,0.0271925,0.0,
110.905,10000,4.0,0.3048,71.3,0.00497773,-1e-15,
120.193,8000,0.0,0.1016,31.7,0.00150092,-1e-15,
132.588,2500,4.8,0.0254,31.7,0.000930789,1e-15,
123.118,315,3.0,0.3048,31.7,0.00529514,-1e-15,
115.413,10000,0.0,0.1524,39.6,0.00193287,-1e-15,
115.857,315,22.2,0.0254,71.3,0.0214178,-1e-15,
119.646,4000,22.2,0.0254,39.6,0.0229028,-1e-15,
125.992,1000,1.5,0.3048,71.3,0.00336729,-1e-15,
126.465,630,9.9,0.1524,39.6,0.0233328,0.0,
127.834,3150,0.0,0.2286,71.3,0.00214345,1e-15,
126.966,1000,0.0,0.3048,55.5,0.00283081,1e-15,
117.478,2500,7.2,0.1524,39.6,0.00909175,-1e-15,
127.443,630,15.4,0.0508,39.6,0.0282593,1e-15,
119.737,4000,5.4,0.1524,55.5,0.00433288,-1e-15,
127.011,250,5.3,0.2286,39.6,0.00614329,1e-15,
119.224,1000,15.6,0.1016,39.6,0.0528487,-1e-15,
132.595,2500,0.0,0.1016,71.3,0.00121072,1e-15,
127.686,2000,8.4,0.0508,31.7,0.00580776,1e-15,
130.72299999999998,800,4.0,0.3048,39.6,0.00579636,1e-15,
131.656,1250,9.5,0.0254,71.3,0.00420654,1e-15,
125.625,1600,0.0,0.2286,31.7,0.0027238,-1e-15,
119.343,4000,7.2,0.1524,71.3,0.00752039,-1e-15,
127.315,200,9.9,0.1524,39.6,0.0233328,1e-15,
127.7,400,5.3,0.2286,71.3,0.0051942,1e-15,
114.67,1000,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
124.612,2000,2.0,0.2286,55.5,0.00313525,-1e-15,
119.777,1000,12.3,0.1016,31.7,0.0418756,-1e-15,
130.688,800,4.0,0.2286,71.3,0.00400603,1e-15,
120.532,2000,3.0,0.3048,39.6,0.00495741,-1e-15,
128.825,1000,0.0,0.1016,71.3,0.00121072,1e-15,
120.154,1250,12.6,0.1524,71.3,0.0483159,-1e-15,
123.263,3150,8.9,0.1016,71.3,0.0103088,-1e-15,
126.218,2000,4.0,0.2286,71.3,0.00400603,0.0,
136.826,6300,0.0,0.0254,39.6,0.000428464,1e-15,
122.471,4000,11.2,0.0508,71.3,0.014072,-1e-15,
113.108,10000,4.0,0.2286,71.3,0.00400603,-1e-15,
130.183,1600,0.0,0.1524,55.5,0.00172668,1e-15,
126.457,5000,0.0,0.1524,71.3,0.0015988,1e-15,
124.304,5000,0.0,0.2286,71.3,0.00214345,-1e-15,
129.97299999999998,3150,0.0,0.1016,31.7,0.00150092,1e-15,
130.817,1600,0.0,0.1524,31.7,0.00209405,1e-15,
129.099,800,0.0,0.3048,39.6,0.00310138,1e-15,
106.111,12500,1.5,0.3048,39.6,0.00392107,-1e-15,
126.886,500,9.5,0.0254,31.7,0.00461377,1e-15,
117.134,3150,7.3,0.2286,55.5,0.0111706,-1e-15,
124.154,2500,17.4,0.0254,39.6,0.0172206,-1e-15,
131.013,1600,0.0,0.1524,39.6,0.00193287,1e-15,
106.224,5000,15.6,0.1016,39.6,0.0528487,-1e-15,
133.894,2500,3.3,0.1016,71.3,0.00202822,1e-15,
118.767,1250,12.3,0.1016,31.7,0.0418756,-1e-15,
125.571,2500,0.0,0.3048,71.3,0.00266337,-1e-15,
132.252,1250,8.4,0.0508,55.5,0.00544854,1e-15,
126.843,315,4.0,0.3048,39.6,0.00579636,1e-15,
125.127,1000,0.0,0.0254,31.7,0.000439472,-1e-15,
128.335,250,9.9,0.1524,39.6,0.0233328,1e-15,
133.048,1250,12.7,0.0254,71.3,0.0121808,1e-15,
120.162,2500,3.0,0.3048,39.6,0.00495741,-1e-15,
128.296,400,6.7,0.1016,31.7,0.00592927,1e-15,
121.474,1600,4.8,0.0254,55.5,0.000873218,-1e-15,
110.364,16000,2.7,0.1524,71.3,0.00243851,-4.707590102995271e-16,126.42075448601736
124.644,250,15.6,0.1016,39.6,0.0528487,-1e-15,
120.264,4000,3.0,0.3048,71.3,0.00425727,-1e-15,
112.065,5000,9.9,0.1524,55.5,0.0208438,-1e-15,
124.338,2500,4.0,0.2286,71.3,0.00400603,-1e-15,
122.288,630,15.6,0.1016,71.3,0.0437259,-1e-15,
116.229,6300,0.0,0.3048,39.6,0.00310138,-1e-15,
130.469,800,4.0,0.2286,39.6,0.00473801,1e-15,
104.5,4000,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
133.768,630,7.3,0.2286,71.3,0.0104404,1e-15,
126.642,2000,1.5,0.3048,71.3,0.00336729,1e-15,
125.817,800,0.0,0.1524,71.3,0.0015988,-1e-15,
133.376,10000,0.0,0.0254,39.6,0.000428464,1e-15,
136.75799999999998,1000,6.7,0.1016,71.3,0.00478288,1e-15,
122.211,1600,1.5,0.3048,39.6,0.00392107,-1e-15,
128.629,630,0.0,0.3048,39.6,0.00310138,1e-15,
119.854,5000,17.4,0.0254,39.6,0.0172206,-1e-15,
129.308,6300,4.2,0.0508,71.3,0.00142788,1e-15,
126.486,500,2.0,0.2286,71.3,0.00293031,0.0,
128.435,800,8.4,0.0508,39.6,0.00566229,1e-15,
127.375,1600,6.7,0.1016,39.6,0.00578076,1e-15,
118.129,200,0.0,0.3048,39.6,0.00310138,-1e-15,
128.536,3150,9.5,0.0254,31.7,0.00461377,1e-15,
128.97799999999998,5000,12.7,0.0254,71.3,0.0121808,1e-15,
126.995,500,19.7,0.0508,71.3,0.034118300000000004,1e-15,
117.386,250,22.2,0.0254,39.6,0.0229028,-1e-15,
117.328,12500,4.2,0.0508,71.3,0.00142788,1e-15,
134.533,250,8.9,0.1016,71.3,0.0103088,1e-15,
111.959,5000,7.3,0.2286,39.6,0.0123481,-1e-15,
125.89,2000,5.3,0.2286,71.3,0.0051942,-1e-15,
126.149,400,4.0,0.2286,31.7,0.00509068,-1e-15,
120.076,400,8.4,0.0508,31.7,0.00580776,-1e-15,
119.375,12500,0.0,0.1016,71.3,0.00121072,1e-15,
115.91,400,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
138.423,630,8.9,0.1016,71.3,0.0103088,1e-15,
122.147,400,2.0,0.2286,39.6,0.00346574,-1e-15,
127.179,500,9.9,0.1524,31.7,0.0252785,1e-15,
103.38,6300,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
113.796,250,17.4,0.0254,71.3,0.016104,-1e-15,
118.827,5000,2.0,0.2286,39.6,0.00346574,-1e-15,
130.496,2000,9.5,0.0254,31.7,0.00461377,1e-15,
124.438,1000,15.6,0.1016,71.3,0.0437259,-1e-15,
121.106,4000,0.0,0.3048,55.5,0.00283081,-1e-15,
125.026,1250,4.8,0.0254,39.6,0.000907475,-1e-15,
123.127,6300,22.2,0.0254,71.3,0.0214178,-1e-15,
131.642,2000,3.3,0.1016,31.7,0.00251435,1e-15,
118.441,3150,5.3,0.2286,39.6,0.00614329,-1e-15,
125.728,1600,7.3,0.2286,71.3,0.0104404,-1e-15,
134.336,6300,4.8,0.0254,39.6,0.000907475,1e-15,
128.83100000000002,800,1.5,0.3048,39.6,0.00392107,1e-15,
123.392,3150,1.5,0.3048,71.3,0.00336729,-1e-15,
137.233,1000,6.7,0.1016,55.5,0.0052139,1e-15,
133.01,2000,0.0,0.0508,31.7,0.000812164,1e-15,
132.039,400,7.3,0.2286,39.6,0.0123481,1e-15,
123.894,500,9.5,0.0254,39.6,0.00449821,-1e-15,
114.927,8000,5.4,0.1524,55.5,0.00433288,-1e-15,
120.324,6300,9.5,0.0254,39.6,0.00449821,-1e-15,
126.846,1600,17.4,0.0254,31.7,0.017663099999999998,1e-15,
118.667,500,12.3,0.1016,31.7,0.0418756,-1e-15,
131.615,630,4.0,0.3048,71.3,0.00497773,1e-15,
121.059,1600,7.3,0.2286,39.6,0.0123481,-1e-15,
118.689,4000,3.0,0.3048,55.5,0.00452492,-1e-15,
126.616,2000,0.0,0.3048,55.5,0.00283081,1e-15,
132.58700000000002,2000,4.2,0.0508,39.6,0.00152689,1e-15,
119.632,5000,1.5,0.3048,71.3,0.00336729,-1e-15,
114.554,1600,15.6,0.1016,39.6,0.0528487,-1e-15,
124.276,800,17.4,0.0254,71.3,0.016104,-1e-15,
125.39,315,15.4,0.0508,55.5,0.0271925,-1e-15,
124.254,2000,4.0,0.2286,55.5,0.0042862,-1e-15,
113.11,6300,8.9,0.1016,39.6,0.0124596,-1e-15,
117.967,500,22.2,0.0254,71.3,0.0214178,-1e-15,
123.126,5000,17.4,0.0254,71.3,0.016104,-1e-15,
132.003,2500,0.0,0.1016,31.7,0.00150092,1e-15,
122.044,1000,12.6,0.1524,71.3,0.0483159,-1e-15,
125.524,2000,3.0,0.3048,71.3,0.00425727,-1e-15,
130.332,1000,9.5,0.0254,55.5,0.0043284,1e-15,
120.607,8000,12.7,0.0254,39.6,0.013025299999999998,-1e-15,
115.079,4000,9.9,0.1524,71.3,0.0193001,-1e-15,
128.718,1600,4.8,0.0254,31.7,0.000930789,1e-15,
131.636,1000,6.7,0.1016,31.7,0.00592927,1e-15,
124.394,16000,4.8,0.0254,55.5,0.000873218,1e-15,
128.704,4000,3.3,0.1016,71.3,0.00202822,1e-15,
135.079,400,9.9,0.1524,71.3,0.0193001,1e-15,
129.004,1000,3.0,0.3048,71.3,0.00425727,1e-15,
126.17,630,0.0,0.1016,55.5,0.00131983,-1e-15,
132.889,2500,3.3,0.1016,55.5,0.002211,1e-15,
113.076,10000,0.0,0.3048,55.5,0.00283081,-1e-15,
134.938,2500,0.0,0.0508,39.6,0.000791822,1e-15,
120.137,315,2.0,0.2286,39.6,0.00346574,-1e-15,
116.128,500,4.8,0.0254,31.7,0.000930789,-1e-15,
138.274,1000,17.4,0.0254,39.6,0.0172206,1e-15,
125.715,3150,15.4,0.0508,71.3,0.0264269,-1e-15,
134.02200000000002,1250,3.3,0.1016,31.7,0.00251435,1e-15,
129.776,500,22.2,0.0254,39.6,0.0229028,1e-15,
124.188,800,15.6,0.1016,71.3,0.0437259,-1e-15,
127.095,1600,0.0,0.2286,39.6,0.00253511,1e-15,
115.679,6300,3.0,0.3048,55.5,0.00452492,-1e-15,
115.137,6300,2.0,0.2286,31.7,0.00372371,-1e-15,
119.561,10000,0.0,0.1016,39.6,0.00146332,-1e-15,
123.761,1600,5.4,0.1524,31.7,0.00525474,-1e-15,
121.527,3150,2.0,0.2286,31.7,0.00372371,-1e-15,
131.434,1000,3.3,0.1016,71.3,0.00202822,1e-15,
129.281,400,11.2,0.0508,71.3,0.014072,1e-15,
113.045,4000,19.7,0.0508,71.3,0.034118300000000004,-1e-15,
125.998,10000,0.0,0.0508,39.6,0.000791822,1e-15,
126.345,800,9.9,0.1524,39.6,0.0233328,-1e-15,
119.875,1600,9.9,0.1524,55.5,0.0208438,-1e-15,
108.625,5000,12.3,0.1016,39.6,0.0408268,-1e-15,
127.054,5000,3.3,0.1016,71.3,0.00202822,1e-15,
130.898,200,15.6,0.1016,71.3,0.0437259,1e-15,
112.93,6300,15.4,0.0508,55.5,0.0271925,-1e-15,
116.241,5000,1.5,0.3048,39.6,0.00392107,-1e-15,
122.816,5000,2.0,0.2286,71.3,0.00293031,-1e-15,
119.208,4000,7.3,0.2286,71.3,0.0104404,-1e-15,
122.765,315,0.0,0.3048,31.7,0.00331266,-1e-15,
130.0,1250,15.4,0.0508,55.5,0.0271925,1e-15,
130.07299999999998,2500,0.0,0.0254,55.5,0.00041229,1e-15,
134.528,1600,12.7,0.0254,71.3,0.0121808,1e-15,
132.158,250,15.6,0.1016,71.3,0.0437259,1e-15,
136.031,800,11.2,0.0508,71.3,0.014072,1e-15,
126.406,1600,17.4,0.0254,71.3,0.016104,0.0,
122.919,3150,2.7,0.1524,39.6,0.00294804,-1e-15,
130.269,400,7.3,0.2286,31.7,0.0132672,1e-15,
111.029,5000,7.3,0.2286,31.7,0.0132672,-1e-15,
125.717,6300,4.2,0.0508,39.6,0.00152689,1e-15,
133.29399999999998,250,12.3,0.1016,55.5,0.0368233,1e-15,
127.008,8000,4.8,0.0254,31.7,0.000930789,1e-15,
135.468,5000,4.8,0.0254,71.3,0.000848633,1e-15,
131.281,800,5.4,0.1524,71.3,0.00401199,1e-15,
128.679,200,7.3,0.2286,31.7,0.0132672,1e-15,
132.357,630,5.4,0.1524,39.6,0.00485029,1e-15,
113.775,6300,0.0,0.3048,31.7,0.00331266,-1e-15,
128.64700000000002,2000,0.0,0.1524,71.3,0.0015988,1e-15,
120.798,3150,12.3,0.1016,71.3,0.033779199999999995,-1e-15,
128.295,400,6.7,0.1016,39.6,0.00578076,1e-15,
123.862,2500,2.0,0.2286,55.5,0.00313525,-1e-15,
136.536,5000,0.0,0.0254,39.6,0.000428464,1e-15,
119.621,500,17.4,0.0254,55.5,0.016570599999999998,-1e-15,
130.205,800,0.0,0.2286,39.6,0.00253511,1e-15,
126.675,500,0.0,0.2286,31.7,0.0027238,1e-15,
114.079,4000,7.3,0.2286,39.6,0.0123481,-1e-15,
125.867,2500,0.0,0.1524,31.7,0.00209405,-1e-15,
136.83700000000002,5000,0.0,0.0254,71.3,0.000400682,1e-15,
128.952,630,3.3,0.1016,31.7,0.00251435,1e-15,
136.166,3150,9.5,0.0254,71.3,0.00420654,1e-15,
123.705,400,15.4,0.0508,31.7,0.0289853,-1e-15,
127.094,400,12.6,0.1524,71.3,0.0483159,1e-15,
126.842,630,2.0,0.2286,55.5,0.00313525,1e-15,
128.423,800,15.4,0.0508,39.6,0.0282593,1e-15,
127.638,1000,0.0,0.0508,39.6,0.000791822,1e-15,
119.146,200,9.5,0.0254,31.7,0.00461377,-1e-15,
129.36700000000002,500,5.4,0.1524,55.5,0.00433288,1e-15,
131.78,3150,0.0,0.1016,55.5,0.00131983,1e-15,
128.99,315,11.2,0.0508,39.6,0.015047799999999997,1e-15,
118.267,5000,2.0,0.2286,31.7,0.00372371,-1e-15,
126.514,630,9.5,0.0254,39.6,0.00449821,0.0,
129.377,3150,0.0,0.1524,71.3,0.0015988,1e-15,
127.22,500,15.4,0.0508,55.5,0.0271925,1e-15,
128.857,4000,0.0,0.1524,71.3,0.0015988,1e-15,
129.11700000000002,800,0.0,0.1524,31.7,0.00209405,1e-15,
133.207,12500,0.0,0.0254,71.3,0.000400682,1e-15,
119.137,3150,5.4,0.1524,39.6,0.00485029,-1e-15,
122.218,2000,12.3,0.1016,71.3,0.033779199999999995,-1e-15,
116.417,6300,2.0,0.2286,39.6,0.00346574,-1e-15,
117.649,5000,4.0,0.2286,39.6,0.00473801,-1e-15,
132.828,5000,4.2,0.0508,71.3,0.00142788,1e-15,
133.063,1250,0.0,0.1016,31.7,0.00150092,1e-15,
121.851,315,1.5,0.3048,39.6,0.00392107,-1e-15,
112.506,200,17.4,0.0254,71.3,0.016104,-1e-15,
125.157,500,2.0,0.2286,39.6,0.00346574,-1e-15,
127.404,630,2.7,0.1524,71.3,0.00243851,1e-15,
136.583,315,8.9,0.1016,71.3,0.0103088,1e-15,
127.251,630,3.3,0.1016,39.6,0.00245138,1e-15,
133.79,800,11.2,0.0508,39.6,0.015047799999999997,1e-15,
118.045,3150,15.4,0.0508,31.7,0.0289853,-1e-15,
134.43,4000,0.0,0.0508,71.3,0.000740478,1e-15,
130.34,6300,0.0,0.0508,31.7,0.000812164,1e-15,
127.358,1250,7.3,0.2286,71.3,0.0104404,1e-15,
135.459,315,9.9,0.1524,71.3,0.0193001,1e-15,
128.40200000000002,3150,8.4,0.0508,55.5,0.00544854,1e-15,
122.956,1000,4.8,0.0254,39.6,0.000907475,-1e-15,
131.31,2500,0.0,0.0508,71.3,0.000740478,1e-15,
114.9,8000,5.3,0.2286,71.3,0.0051942,-1e-15,
139.428,400,12.3,0.1016,71.3,0.033779199999999995,1e-15,
124.233,2000,8.9,0.1016,71.3,0.0103088,-1e-15,
121.66,400,0.0,0.2286,55.5,0.00229336,-1e-15,
130.033,1000,0.0,0.1524,39.6,0.00193287,1e-15,
130.311,500,11.2,0.0508,71.3,0.014072,1e-15,
108.034,5000,12.6,0.1524,71.3,0.0483159,-1e-15,
124.439,1600,3.0,0.3048,55.5,0.00452492,-1e-15,
127.206,800,9.5,0.0254,71.3,0.00420654,1e-15,
130.934,630,7.3,0.2286,55.5,0.0111706,1e-15,
119.945,2500,15.4,0.0508,31.7,0.0289853,-1e-15,
138.123,400,8.9,0.1016,71.3,0.0103088,1e-15,
116.468,3150,15.6,0.1016,71.3,0.0437259,-1e-15,
131.453,12500,0.0,0.0254,55.5,0.00041229,1e-15,
117.119,1600,9.9,0.1524,31.7,0.0252785,-1e-15,
132.35399999999998,3150,4.8,0.0254,55.5,0.000873218,1e-15,
134.058,400,15.6,0.1016,71.3,0.0437259,1e-15,
128.381,315,11.2,0.0508,71.3,0.014072,1e-15,
116.02,315,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
115.311,5000,5.3,0.2286,39.6,0.00614329,-1e-15,
128.398,2000,4.8,0.0254,71.3,0.000848633,1e-15,
128.713,315,7.2,0.1524,71.3,0.00752039,1e-15,
129.494,800,3.0,0.3048,71.3,0.00425727,1e-15,
110.224,10000,3.0,0.3048,71.3,0.00425727,-1e-15,
130.197,1600,4.2,0.0508,39.6,0.00152689,1e-15,
131.918,6300,0.0,0.0508,39.6,0.000791822,1e-15,
117.432,8000,3.3,0.1016,31.7,0.00251435,-1e-15,
120.088,2000,3.0,0.3048,31.7,0.00529514,-1e-15,
107.284,6300,12.6,0.1524,71.3,0.0483159,-1e-15,
125.627,16000,0.0,0.0254,31.7,0.000439472,1e-15,
135.433,1000,8.9,0.1016,71.3,0.0103088,1e-15,
130.845,1250,15.4,0.0508,71.3,0.0264269,1e-15,
127.801,4000,0.0,0.1016,39.6,0.00146332,1e-15,
123.416,400,22.2,0.0254,39.6,0.0229028,-1e-15,
119.159,4000,4.0,0.2286,39.6,0.00473801,-1e-15,
124.986,16000,0.0,0.0254,39.6,0.000428464,1e-15,
119.115,250,19.7,0.0508,71.3,0.034118300000000004,-1e-15,
122.371,5000,3.3,0.1016,39.6,0.00245138,-1e-15,
138.607,5000,0.0,0.0254,31.7,0.000439472,1e-15,
130.77700000000002,1250,5.4,0.1524,55.5,0.00433288,1e-15,
118.712,6300,2.0,0.2286,55.5,0.00313525,-1e-15,
126.565,800,9.9,0.1524,55.5,0.0208438,0.0,
110.124,6300,12.3,0.1016,55.5,0.0368233,-1e-15,
129.86700000000002,8000,0.0,0.0254,71.3,0.000400682,1e-15,
120.555,1250,9.9,0.1524,39.6,0.0233328,-1e-15,
115.461,400,17.4,0.0254,55.5,0.016570599999999998,-1e-15,
114.085,2000,12.3,0.1016,39.6,0.0408268,-1e-15,
122.175,5000,0.0,0.2286,39.6,0.00253511,-1e-15,
133.707,2500,0.0,0.0254,71.3,0.000400682,1e-15,
116.146,200,17.4,0.0254,31.7,0.017663099999999998,-1e-15,
126.43,250,11.2,0.0508,39.6,0.015047799999999997,0.0,
127.899,1000,0.0,0.3048,39.6,0.00310138,1e-15,
112.355,5000,15.4,0.0508,31.7,0.0289853,-1e-15,
118.998,2500,15.6,0.1016,71.3,0.0437259,-1e-15,
119.606,5000,0.0,0.3048,55.5,0.00283081,-1e-15,
123.565,400,0.0,0.2286,39.6,0.00253511,-1e-15,
115.846,315,17.4,0.0254,71.3,0.016104,-1e-15,
130.935,4000,0.0,0.1016,71.3,0.00121072,1e-15,
129.468,1600,4.0,0.2286,71.3,0.00400603,1e-15,
130.173,500,4.0,0.3048,39.6,0.00579636,1e-15,
135.346,4000,0.0,0.0254,39.6,0.000428464,1e-15,
122.088,1600,3.0,0.3048,31.7,0.00529514,-1e-15,
131.471,630,5.4,0.1524,31.7,0.00525474,1e-15,
133.756,1600,9.5,0.0254,71.3,0.00420654,1e-15,
118.859,4000,4.0,0.2286,31.7,0.00509068,-1e-15,
133.012,1000,3.3,0.1016,31.7,0.00251435,1e-15,
127.591,1600,0.0,0.3048,71.3,0.00266337,1e-15,
119.253,10000,0.0,0.1524,55.5,0.00172668,-1e-15,
120.034,5000,4.0,0.2286,55.5,0.0042862,-1e-15,
