class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lambda,offset
4,5,11,7,8,6,11,6,2,7,11,3,7,4,7,4,9,0.197283512765,-0.028020301292386973
4,3,4,4,3,3,7,7,7,6,7,6,4,2,8,3,7,0.0,
21,4,5,5,7,2,7,5,14,5,7,14,8,3,9,0,8,0.0,
4,2,3,3,1,2,8,6,4,6,10,4,6,2,8,2,8,0.0743239796785,-0.034949159131876684
4,3,8,5,6,7,9,8,4,5,7,6,6,5,6,8,6,0.0,
4,2,6,4,4,3,9,6,4,6,10,4,6,3,8,3,8,0.0,
4,3,8,5,6,4,10,6,3,6,11,4,7,3,8,2,9,0.149570965422,-0.025769920158545068
21,4,5,5,8,2,7,5,14,5,7,14,8,3,9,0,8,0.178154362512,-0.033040745673649896
4,6,9,8,8,9,7,7,4,7,7,5,8,4,7,7,5,0.64,
21,3,7,5,5,3,8,8,5,7,4,8,8,3,9,0,7,0.64,
21,5,8,7,6,4,5,9,6,7,8,10,10,3,9,1,8,0.0,
21,4,4,5,6,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
21,2,3,3,2,1,5,8,5,6,10,9,8,3,9,1,6,0.0,
4,2,3,4,2,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,2,3,3,2,1,7,8,6,6,7,9,8,3,10,1,8,0.0,
21,6,8,7,6,5,4,8,5,7,9,8,10,5,8,3,4,0.264428296889,-0.034756957393694
4,5,9,5,4,3,12,3,3,5,12,1,8,4,7,2,11,0.19753071948,-0.029406251825004448
21,2,3,3,2,1,8,8,5,6,6,9,8,3,10,1,8,0.0,
21,5,11,6,8,5,6,9,5,6,6,9,9,3,8,1,8,0.339105715816,-0.02581852987177702
21,3,5,4,4,2,6,8,6,7,7,10,9,3,9,1,8,0.0,
4,3,5,5,3,3,10,6,3,6,10,3,6,2,8,2,8,0.0,
4,3,5,5,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,4,9,6,7,5,7,7,9,4,8,7,4,4,8,4,8,0.546502738838,-0.02764679358981814
4,5,5,6,8,3,5,7,10,10,7,6,6,3,8,4,8,0.0874601724743,-0.035504841145596044
21,4,7,6,6,6,7,6,4,4,6,6,8,7,7,1,7,0.269091629159,-0.029471209245743868
21,5,11,7,8,5,4,9,6,7,9,11,10,3,9,1,8,0.354011038602,-0.02204954843371898
4,2,1,3,2,2,7,7,6,6,7,6,5,2,8,2,7,0.0,
4,8,12,7,6,5,8,6,3,7,10,5,7,6,7,8,6,0.350153855393,-0.024862132299581452
4,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,7,15,6,8,5,7,6,4,5,7,7,8,5,7,3,7,0.545849166413,-0.023070986180615982
21,3,4,4,6,2,8,5,13,5,6,14,8,3,9,0,8,0.02379086926,-0.026762948164214206
21,5,9,6,7,5,6,6,8,5,7,6,10,5,8,7,3,0.64,
21,3,7,3,5,2,7,5,13,5,7,13,8,3,9,0,8,0.0,
4,5,11,6,8,7,8,7,5,5,10,5,5,3,8,3,8,0.297214062897,-0.03440919098683515
21,9,12,8,7,5,7,6,5,5,6,7,8,6,8,3,7,0.249152461158,-0.028732470783413788
4,3,2,4,4,3,7,7,7,6,6,6,5,2,8,3,7,0.00433930457207,-0.030335915302145855
21,3,4,4,3,2,7,8,5,6,5,9,9,5,10,1,7,0.152282318796,-0.02655105261722457
21,2,3,3,1,1,6,9,5,6,6,9,9,3,10,1,7,0.0813250353294,-0.02865481408064119
4,6,10,9,8,8,8,8,5,6,10,5,5,4,8,5,10,0.063489752015,-0.032271654728389
21,4,9,6,6,5,8,8,8,5,6,7,9,3,8,4,6,0.0,
4,5,9,5,4,3,8,6,4,6,8,5,7,5,9,5,7,0.398675896817,-0.023338591416560917
21,5,6,6,6,6,8,6,5,4,6,6,8,4,8,1,7,0.406983230345,-0.02691784813879572
21,5,7,5,5,3,3,9,5,6,11,11,9,3,9,1,6,0.0,
21,7,11,8,8,5,3,8,5,7,10,9,9,3,9,2,6,0.0988465413959,-0.02515034139032668
21,7,9,8,6,4,4,8,6,8,10,10,9,3,9,2,5,0.0,
4,5,10,6,8,3,5,7,10,10,7,7,6,3,8,4,8,0.0723155609366,-0.025318455715471755
21,3,7,5,6,5,8,7,3,3,6,6,8,4,8,2,8,0.365046775712,-0.027174821005322203
21,6,10,9,8,12,8,8,4,4,6,7,8,10,5,9,8,0.64,
21,5,8,6,6,5,8,6,8,5,7,6,9,3,8,4,6,0.0,
21,4,5,5,4,3,4,8,5,7,10,9,9,3,9,2,6,0.0,
21,9,11,10,8,7,4,8,5,9,9,7,9,8,10,6,1,0.53164373247,-0.02457157029744439
21,5,6,5,4,2,5,8,6,8,9,8,8,3,9,2,5,0.139375918232,-0.025189742814730742
21,5,10,5,7,4,7,5,13,5,7,12,8,3,9,0,8,0.0,
4,7,10,6,6,4,8,5,5,5,11,4,7,5,6,6,10,0.280477684684,-0.0233567004539883
4,5,6,6,8,3,5,7,11,9,6,5,5,3,8,4,8,0.26170534814,-0.030902953988961368
4,6,11,8,8,7,10,6,4,6,9,3,6,3,8,3,9,0.333802281577,-0.02027964752204303
21,8,10,9,8,4,3,9,6,8,12,11,9,3,9,1,7,0.0,
21,2,1,2,1,1,7,8,6,5,7,9,9,3,10,0,8,0.351466219467,-0.03028800532655951
4,1,0,1,0,0,6,7,7,5,7,6,6,2,8,3,8,0.0,
4,5,7,6,5,5,7,7,4,6,7,7,9,6,7,3,7,0.64,
21,4,5,5,4,2,5,8,6,8,8,10,10,3,9,1,7,0.0,
4,2,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,0.0,
21,4,10,4,7,4,7,6,12,4,7,12,8,3,9,0,8,0.0,
4,4,5,6,4,4,5,7,6,7,7,6,8,4,7,5,5,0.64,
21,6,7,6,5,3,4,8,6,8,10,10,9,3,9,2,5,0.0,
21,3,7,4,5,3,7,5,12,4,7,11,8,3,9,0,8,0.0,
4,4,7,5,5,4,7,8,8,4,8,6,4,3,8,3,7,0.444250827614,-0.028956453961042294
21,9,15,8,8,6,7,6,5,5,6,7,8,5,6,3,7,0.0,
21,9,14,8,8,5,6,5,5,5,6,8,9,6,8,4,9,0.486874582152,-0.02898212635647701
21,4,6,5,4,4,7,7,8,6,7,6,10,3,9,5,5,0.430969531657,-0.031128006374708028
21,4,8,4,6,3,7,6,12,4,7,12,8,3,9,0,8,0.0,
4,3,4,4,3,2,7,7,7,7,7,6,5,2,8,3,7,0.0,
4,1,0,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
4,4,8,4,6,4,5,7,9,7,7,7,6,2,8,3,8,0.0,
4,2,4,3,3,2,9,6,3,5,10,4,5,2,8,3,8,0.0335665271491,-0.03436329972461594
21,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,8,0.0,
4,7,12,7,7,5,9,6,4,7,10,5,7,6,8,8,6,0.16696904102,-0.030372351177971213
21,4,9,5,7,3,8,8,7,7,6,10,8,3,9,1,8,0.590081874035,-0.02889324704993168
4,5,9,6,7,5,9,7,4,7,11,5,6,3,7,4,8,0.0,
4,4,10,4,7,3,6,7,11,9,6,5,6,3,8,4,8,0.0,
4,2,1,3,1,2,6,7,6,6,7,6,5,2,8,2,7,0.149449308205,-0.027297641004107476
4,4,7,6,6,5,5,7,7,7,7,6,7,4,6,5,6,0.129053290181,-0.025790019198385083
4,6,11,6,8,4,5,7,10,10,7,6,6,3,8,4,8,0.0443171069053,-0.02891008377055182
21,5,10,6,8,5,6,9,5,7,6,9,9,3,9,1,8,0.0,
4,5,11,6,8,5,9,7,5,7,10,4,5,3,8,3,8,0.0,
4,2,4,4,2,2,9,7,4,6,10,4,5,2,8,3,8,0.0,
4,2,4,4,3,3,9,7,4,6,10,4,6,2,8,3,8,0.0,
4,1,3,3,2,1,9,7,4,5,10,4,5,2,8,2,8,0.0403987890098,-0.0331455379806922
4,2,4,4,3,2,8,7,5,6,9,5,5,2,8,3,7,0.0,
4,4,6,4,4,2,5,8,9,8,8,7,5,3,8,4,8,0.0209954362112,-0.027604641113061934
21,5,8,6,6,3,3,9,6,7,12,11,9,3,9,1,7,0.0,
21,5,7,6,5,5,8,8,8,5,6,7,9,4,8,4,5,0.0,
4,9,15,9,8,5,10,4,4,6,12,2,8,5,6,5,10,0.617106756534,-0.026391251425918583
21,6,10,6,5,4,8,5,5,5,6,8,7,4,9,3,7,0.251260897418,-0.026000373484564188
4,2,4,3,3,2,9,7,4,5,9,4,5,2,8,2,8,0.0,
4,6,9,8,6,6,7,7,8,5,7,6,5,4,8,4,7,0.512502103075,-0.027358742771462108
21,5,11,5,8,5,8,6,13,4,7,12,8,3,9,0,8,0.125066034776,-0.02849399846139078
21,7,9,7,7,4,4,7,6,8,9,9,9,3,9,3,5,0.0,
4,3,6,5,4,6,9,8,4,4,7,6,6,4,8,8,5,0.0,
21,9,11,9,8,6,3,8,5,8,11,10,10,3,9,2,6,0.447081218475,-0.030568268361624185
4,2,4,4,3,2,9,6,4,6,10,5,6,2,8,2,9,0.0,
4,5,9,7,7,7,9,6,4,6,9,3,6,3,8,3,8,0.166701268143,-0.027489269635125435
21,5,8,5,6,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
21,4,5,5,4,2,4,8,5,7,11,10,9,3,9,2,6,0.0,
21,4,3,5,5,2,7,4,14,5,7,14,8,3,9,0,8,0.0951455873502,-0.03147663810249368
21,2,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0.0211708257031,-0.023673564886420917
4,3,9,5,7,5,8,7,5,7,7,6,5,3,8,3,7,0.0,
21,1,0,2,1,0,7,6,10,4,7,12,8,3,10,0,8,0.0,
21,3,3,4,4,2,6,9,5,7,7,9,9,3,9,1,8,0.0,
4,4,9,5,7,3,5,7,10,9,6,5,6,3,8,4,8,0.0,
4,4,8,6,6,4,8,8,6,7,9,5,4,3,7,4,9,0.0296979826629,-0.02929988020480012
4,5,11,7,8,6,6,7,8,7,6,6,5,3,9,4,9,0.107866572186,-0.02402312687527952
4,3,8,4,6,2,5,7,10,8,7,7,5,3,8,4,8,0.0,
21,4,7,4,5,1,8,5,13,5,7,14,8,3,9,0,8,0.0,
4,4,6,5,4,4,8,7,5,5,10,5,5,3,8,3,8,0.0,
4,4,6,5,4,3,8,8,7,8,9,5,3,3,8,4,6,0.64,
4,6,10,8,8,6,9,6,5,8,10,3,6,3,8,4,8,0.119328255296,-0.027414733504181443
4,2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7,0.0,
21,4,9,6,7,8,8,6,4,4,6,7,8,8,9,5,6,0.0,
21,2,0,3,1,1,7,5,11,5,7,14,8,3,10,0,8,0.365715369225,-0.031287956220908075
21,9,10,9,8,3,4,9,6,9,13,12,9,3,9,1,7,0.161275063395,-0.028959018394268288
21,3,2,4,3,2,7,8,6,8,8,10,8,3,9,1,8,0.0,
4,6,10,8,7,5,9,7,5,8,10,3,5,3,8,4,8,0.100749209995,-0.023551665807855393
4,3,3,3,4,2,5,7,10,8,7,6,6,3,8,4,8,0.413572371654,-0.030080678085447454
21,6,9,5,4,3,8,6,5,5,6,6,7,4,7,3,6,0.59443690219,-0.03066295116909057
21,9,11,10,8,4,4,8,6,10,13,11,9,3,9,1,7,0.544575281092,-0.030123390906369507
4,3,8,4,6,6,10,7,4,5,7,6,6,4,6,9,6,0.478247681603,-0.030169863936367225
4,4,7,6,5,4,8,7,6,7,10,5,5,3,8,3,8,0.0,
4,5,9,7,7,6,10,7,5,6,9,3,6,3,8,3,8,0.017854122546,-0.026737131624141153
21,4,6,5,4,4,7,8,7,5,5,7,11,4,9,5,5,0.339500282687,-0.025012768798914564
4,2,3,3,2,2,7,7,5,5,10,5,6,3,8,3,9,0.431382338114,-0.02776887601861988
4,3,8,4,6,4,8,8,6,5,9,6,4,3,8,3,6,0.319313551105,-0.03372831149312061
21,2,0,2,1,0,8,5,11,4,6,13,8,3,10,0,8,0.144308608371,-0.03018574497454063
21,7,11,9,8,7,6,9,4,7,5,8,10,6,10,1,8,0.615108506416,-0.030389531944147063
4,7,15,7,9,5,9,6,5,6,12,3,7,5,7,6,10,0.629517319618,-0.028913969191709743
21,4,4,4,3,2,4,8,5,7,11,10,9,3,9,2,6,0.0,
4,3,6,4,4,3,8,7,6,7,10,4,6,3,8,3,8,0.252354360136,-0.029688458539806284
4,3,1,4,3,2,7,7,7,7,7,6,5,2,8,3,7,0.0129753773834,-0.02696391133049536
21,2,3,2,1,1,7,9,5,5,6,9,9,3,10,1,8,0.323597741003,-0.02867904799156129
4,6,11,7,8,4,6,7,11,11,6,5,6,3,8,4,8,0.64,
4,6,9,6,5,3,9,5,4,5,12,3,8,5,7,5,10,0.0158387115894,-0.028460542790344157
21,4,7,5,5,5,8,7,8,5,6,7,9,3,8,4,6,0.0,
21,5,9,6,7,6,8,6,8,5,7,6,9,3,8,4,6,0.372509135968,-0.03702207105530386
21,6,7,7,5,4,3,8,5,7,10,9,10,3,9,2,5,0.195690435457,-0.029095698406359838
4,4,8,5,6,7,9,8,4,5,7,6,6,4,7,7,4,0.0354357084917,-0.03517869390225803
4,2,6,4,4,5,10,7,4,5,7,5,6,3,6,6,5,0.64,
21,6,6,6,4,3,3,9,5,7,10,10,10,3,9,2,6,0.166891310124,-0.03152529161259843
4,3,4,4,3,3,7,7,7,7,6,6,5,2,8,3,7,0.0,
21,1,0,2,1,0,8,6,11,4,7,12,8,3,10,0,8,0.0122626791363,-0.024824863559999355
4,5,11,7,8,7,9,8,5,5,10,5,4,4,8,5,9,0.148167836476,-0.03510534414606714
4,3,8,5,6,7,10,8,4,5,7,6,6,4,7,7,4,0.332585440444,-0.02411675418835224
4,5,8,6,6,5,8,7,6,9,7,6,5,6,8,3,7,0.595214479818,-0.028521810499584577
4,6,9,6,4,3,8,5,4,5,9,4,7,4,7,5,10,0.302359256779,-0.033368250617849426
21,2,4,3,2,1,7,8,6,6,7,9,8,3,9,1,8,0.0,
4,5,7,6,6,6,6,7,5,6,6,4,7,4,7,6,5,0.330753709629,-0.02947889282062155
21,7,10,7,7,5,3,8,5,7,10,9,9,3,9,2,6,0.0,
4,3,5,4,4,3,7,7,7,6,6,6,5,2,8,3,7,0.0,
21,4,5,5,3,2,6,8,6,8,7,10,9,3,9,1,8,0.0,
4,7,11,10,8,6,8,7,7,8,9,5,4,4,8,6,11,0.64,
21,6,9,8,7,5,4,9,6,7,7,10,11,3,9,1,8,0.39259633113,-0.02139534984804492
4,4,4,5,6,3,6,8,10,9,8,7,6,3,8,4,8,0.403298206221,-0.02356826423145786
21,3,2,4,3,2,6,8,5,7,7,10,9,3,9,1,8,0.0,
4,7,9,9,8,8,6,7,5,8,7,6,9,6,4,8,3,0.64,
4,6,10,6,6,3,11,3,4,5,12,2,8,5,7,4,10,0.172627316469,-0.020769131184898537
21,5,8,5,6,2,7,4,14,6,7,14,8,3,9,0,8,0.0,
4,6,10,6,5,4,9,6,3,7,10,4,7,5,7,8,7,0.365335816476,-0.024963620162870237
4,4,8,6,6,5,7,5,8,5,5,5,5,3,9,3,8,0.64,
4,5,6,6,6,5,6,6,5,7,7,6,8,4,6,6,5,0.0,
21,3,2,5,3,2,7,8,5,7,5,9,9,5,10,1,7,0.154204365357,-0.02519048547433589
21,5,7,5,5,3,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,4,9,4,7,3,6,7,11,9,6,5,6,3,8,4,8,0.0,
4,3,5,6,4,4,9,7,4,7,10,4,6,2,8,3,8,0.21761115493,-0.028526470983817775
21,5,8,6,6,2,7,4,13,6,8,15,8,3,9,0,8,0.350270052393,-0.02965567807677494
21,4,4,5,3,2,4,8,5,7,11,10,9,3,9,1,7,0.0,
21,4,5,5,4,2,6,8,6,8,6,10,9,3,9,1,7,0.0,
4,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
21,4,5,5,4,2,3,8,4,6,11,11,9,3,9,1,6,0.385352868328,-0.023921558858139402
21,1,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0.101753868679,-0.027809439785603685
4,3,2,4,4,3,7,7,7,6,6,6,5,2,8,3,7,0.0280433935761,-0.030335915302145855
4,3,2,4,3,2,7,7,6,7,6,6,5,2,8,3,7,0.0,
4,5,7,6,6,5,6,7,6,7,7,5,7,4,7,5,5,0.0,
4,3,6,4,4,3,9,7,4,5,10,4,5,3,8,2,8,0.00403128279771,-0.03458782387298465
21,1,0,1,0,0,8,7,9,3,7,11,8,2,10,0,8,0.455380370367,-0.031084120890185196
4,5,10,5,6,4,9,6,3,5,8,5,7,6,9,5,8,0.64,
21,8,13,8,7,5,6,6,4,5,6,7,8,5,6,3,7,0.182709688479,-0.022826161841911885
4,3,2,4,3,2,8,7,7,7,7,6,4,2,8,3,7,0.0,
4,4,8,6,6,5,7,8,8,6,9,7,4,4,9,3,7,0.0,
4,2,2,3,3,2,7,7,7,6,6,6,4,2,8,3,7,0.0,
4,3,7,5,5,3,10,6,4,7,10,3,6,3,8,3,9,0.0,
4,4,5,5,4,4,7,7,7,7,7,6,5,2,8,3,7,0.0,
4,4,8,6,6,5,7,7,7,6,6,5,5,3,8,3,7,0.0,
21,4,6,5,4,4,7,8,8,6,5,7,11,3,8,4,7,0.234265894591,-0.033085978950676
4,2,6,3,4,2,5,7,10,7,7,6,5,3,8,3,8,0.0742057445714,-0.02147725095202091
21,2,1,3,2,1,5,8,6,6,8,10,10,3,9,1,7,0.515320329123,-0.026741127722630376
21,2,6,4,4,2,7,9,6,6,6,10,9,3,9,1,7,0.359880443795,-0.028275287906168844
4,4,7,5,5,4,8,8,4,5,10,6,4,3,8,3,7,0.258705965161,-0.02607831485939749
21,6,8,7,6,4,4,8,5,7,9,8,9,3,9,2,5,0.0,
4,5,8,7,6,5,7,7,8,5,7,7,4,4,8,4,8,0.0,
4,3,7,4,5,3,9,7,5,7,10,4,5,3,8,3,8,0.0,
21,5,10,6,8,4,3,9,5,7,11,10,9,3,9,2,7,0.239826001606,-0.024863326381382667
4,1,3,3,2,1,9,6,4,6,10,4,6,2,8,2,8,0.0,
4,4,6,6,6,5,6,7,5,6,6,5,7,4,7,5,5,0.0,
4,3,5,4,3,3,7,7,7,7,6,6,5,2,8,3,7,0.0,
21,3,2,4,4,2,8,8,6,7,5,9,8,3,9,1,8,0.332881169446,-0.02262672347331629
21,4,8,4,6,2,8,5,13,5,6,14,8,3,9,0,8,0.0,
4,1,0,1,1,1,6,7,8,5,6,6,6,2,8,3,8,0.0921131315331,-0.030436314243147633
4,4,8,5,6,4,7,6,7,8,6,5,5,3,8,3,7,0.0,
21,3,5,4,3,2,6,8,6,7,6,9,9,3,9,1,7,0.0,
4,4,8,4,6,4,6,7,9,7,7,7,6,2,8,3,8,0.0,
4,3,5,5,4,3,9,6,4,7,10,4,6,2,8,3,8,0.0,
21,4,5,5,4,2,4,8,5,7,10,9,8,3,9,2,6,0.0,
4,2,6,3,4,3,8,7,5,6,6,5,4,3,8,3,7,0.361909844236,-0.024337857655513107
4,2,4,4,3,2,9,6,3,5,10,4,6,3,7,3,8,0.0,
4,7,13,6,7,5,6,7,5,6,8,5,7,5,10,6,5,0.551403002276,-0.030098364318694504
21,6,8,7,6,3,3,9,6,7,11,11,9,3,9,1,6,0.0,
4,5,8,5,6,4,6,7,9,8,7,7,6,2,8,3,8,0.0,
21,4,5,5,3,2,6,8,5,8,6,10,9,3,9,1,7,0.236085659979,-0.031840303513524515
4,3,4,5,3,3,8,7,6,6,9,5,6,3,8,4,9,0.435629644672,-0.03279943017132281
21,6,10,9,8,5,4,9,7,9,9,11,10,3,9,1,7,0.395200662869,-0.030242081361101514
4,6,10,6,6,5,9,6,3,6,10,4,7,5,7,8,7,0.0857615061157,-0.03102307382482694
21,4,9,5,7,3,6,8,7,7,7,10,9,3,9,1,8,0.0,
21,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8,0.0,
4,4,10,6,7,4,8,6,8,7,4,5,3,3,8,4,8,0.64,
4,4,8,6,6,4,6,8,7,7,11,7,5,3,8,4,8,0.490582351192,-0.02733648863225735
21,3,5,4,3,2,7,9,6,7,7,9,9,3,9,1,8,0.0,
4,3,6,5,4,3,9,7,4,5,11,5,6,3,8,2,8,0.321103582159,-0.034664049714205225
4,4,8,6,6,4,7,9,7,7,11,6,4,4,8,5,9,0.32409050038,-0.03465215168100233
4,3,8,5,6,5,7,7,4,6,7,6,5,3,8,3,7,0.0,
4,6,14,6,8,4,11,4,2,6,9,3,7,5,7,4,12,0.64,
21,7,11,6,6,4,6,6,5,5,7,8,9,5,8,3,9,0.0312746238697,-0.02940878585223272
4,1,4,3,3,2,10,6,3,5,10,3,6,2,8,2,9,0.429265060183,-0.03495301241648896
21,3,9,4,6,3,7,6,13,4,6,10,8,3,9,0,8,0.488413870935,-0.023740743526728503
4,3,8,5,6,7,9,8,4,4,7,6,6,4,7,7,6,0.0,
4,3,6,4,4,6,8,8,5,4,7,6,6,3,7,8,5,0.436326580874,-0.03157415604075142
4,5,11,6,8,5,9,7,5,7,10,4,5,3,8,3,8,0.0,
21,9,11,10,8,7,5,7,5,9,9,6,9,8,9,6,1,0.215284731126,-0.025909523196575246
21,5,9,7,8,7,8,6,4,4,6,7,7,4,8,1,7,0.556711339647,-0.023818641064499047
21,3,3,4,2,1,6,8,6,7,7,10,9,3,10,1,8,0.0,
21,2,4,3,3,1,7,8,7,7,8,10,7,3,9,1,8,0.217839945492,-0.02178247662108168
21,9,15,8,8,5,5,5,4,4,7,8,10,7,5,3,9,0.64,
4,3,3,4,2,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
21,2,3,3,2,1,5,8,5,6,10,9,9,3,10,2,6,0.0,
21,4,5,5,3,2,6,8,6,7,7,10,9,3,9,0,8,0.057966730734,-0.02937572353905127
21,4,7,5,5,3,7,9,6,7,5,10,9,3,9,1,8,0.131189124875,-0.028396960517678038
4,3,8,5,6,5,8,7,7,6,8,4,5,4,9,4,8,0.225663317977,-0.025585254490432474
21,3,8,5,7,5,7,7,4,3,6,6,8,6,8,1,8,0.267709545275,-0.0321705664889913
21,5,11,8,8,6,7,8,4,7,4,7,9,6,9,1,8,0.457040302307,-0.02972176623371181
4,3,6,4,4,4,7,7,4,6,7,6,6,3,8,2,7,0.361266228432,-0.03307188211332246
4,5,11,7,9,11,9,8,5,5,7,6,6,5,7,12,6,0.64,
21,5,8,5,6,3,3,8,4,6,10,10,9,3,9,1,7,0.321807903473,-0.022395026841620203
21,3,6,3,4,1,7,5,13,5,7,13,8,3,9,0,8,0.0,
4,4,7,5,5,5,7,7,5,7,7,6,6,6,8,3,7,-1.30104260698e-18,
21,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,0.0,
4,6,7,8,6,8,7,6,5,6,7,5,9,5,6,8,3,0.64,
4,5,9,8,6,5,9,7,5,8,10,4,5,3,8,3,8,0.0670224812945,-0.028561007266409533
4,1,1,2,2,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
21,3,7,5,5,4,9,6,7,5,7,6,8,3,8,4,5,0.0645230252843,-0.021253534383851358
4,2,0,2,1,1,6,7,8,7,6,6,6,2,8,3,8,0.103732275597,-0.0278686481605952
4,5,8,6,6,4,8,8,7,7,10,5,4,3,8,4,8,0.0,
21,6,9,6,5,3,7,5,5,5,7,8,8,5,7,2,8,0.177560233772,-0.02854104998558782
4,5,10,6,7,6,8,9,5,5,11,6,5,5,8,5,9,0.40687377846,-0.030219861727440067
21,4,5,5,4,2,5,8,5,8,10,8,9,3,9,2,6,0.0,
4,4,6,6,4,3,11,6,3,8,11,3,6,3,8,3,9,0.517732246546,-0.02894135628253336
4,2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,2,5,4,3,3,9,7,5,6,9,5,5,2,8,3,8,0.0,
21,4,9,5,6,2,7,4,15,6,7,13,8,3,9,0,8,0.0882637697191,-0.02961224951505903
21,3,3,4,2,2,6,8,5,7,10,8,8,3,10,3,6,0.172473348012,-0.03276238218529448
21,5,10,7,7,6,8,8,8,5,5,7,9,3,7,4,7,0.592691982918,-0.023410475214906468
21,3,7,3,5,2,8,6,10,4,7,12,9,3,9,0,8,0.623437291611,-0.0315508176502054
21,6,9,8,8,7,7,7,5,4,5,7,8,7,7,2,6,0.501392379506,-0.02960453379680883
4,4,7,5,5,2,5,7,10,9,7,6,5,3,8,4,8,0.0,
4,4,8,6,6,4,9,6,5,7,10,3,5,3,8,3,8,0.0,
21,2,2,3,3,2,7,9,5,7,7,9,9,3,9,1,8,0.0,
21,5,10,6,8,4,5,8,7,7,8,10,10,3,9,1,8,0.163314096164,-0.027859783936910465
4,2,3,2,1,1,7,7,6,6,7,6,5,2,8,2,7,0.241279446018,-0.033728667023527725
4,2,4,4,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
21,2,5,4,4,3,7,7,4,3,6,7,8,3,8,1,7,0.041844166746,-0.023467450825602865
21,4,2,5,3,2,6,8,5,8,7,10,9,3,9,1,8,0.087760275039,-0.027055245325910304
21,5,6,6,4,3,3,9,5,7,11,11,9,3,9,2,6,0.0,
4,8,12,8,6,4,11,3,3,6,10,2,8,4,7,3,12,0.541760478866,-0.027114997446925138
4,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8,0.0,
21,6,11,7,8,6,8,5,13,5,6,12,8,3,9,0,8,0.64,
21,5,5,6,4,3,4,8,5,8,10,9,9,3,9,2,5,0.0,
21,3,4,4,3,2,5,8,5,7,9,8,9,3,10,2,5,0.0,
4,6,7,8,6,6,5,7,6,7,7,4,7,3,6,5,6,0.64,
21,4,9,6,7,3,7,9,6,7,6,10,9,3,9,1,8,0.0,
21,3,8,4,6,3,8,6,12,4,7,11,8,3,9,0,8,0.0,
21,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8,0.0,
4,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,5,5,6,7,2,7,3,15,6,7,13,8,3,9,0,8,0.370051245527,-0.02786715339349566
21,2,1,3,2,1,6,8,6,6,6,9,9,3,9,1,7,0.0,
21,5,8,5,6,2,4,9,5,7,12,11,8,3,9,1,6,0.0,
4,4,9,6,7,4,9,7,4,7,11,5,6,3,7,3,8,0.119324291577,-0.022822138819860616
21,5,5,6,7,2,7,4,14,6,7,15,8,3,9,0,8,0.0,
21,5,8,6,6,4,4,8,5,7,9,7,9,4,8,4,4,0.258123373615,-0.026186651027781394
21,2,3,3,2,1,4,8,4,6,11,10,9,3,9,1,7,0.0,
4,7,14,7,8,4,10,4,5,5,13,3,10,5,7,4,9,0.486824038211,-0.029523971365605473
4,4,9,5,6,4,8,7,6,6,10,5,5,3,8,3,8,0.0,
21,4,9,4,6,4,7,5,13,5,7,10,8,3,9,0,8,0.287440201076,-0.029129345948778695
21,3,4,4,3,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
21,3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8,0.0,
21,1,0,2,0,0,7,6,10,4,7,13,8,2,10,0,8,0.00685142613437,-0.027419544077187163
21,4,9,6,6,7,10,7,5,4,6,7,7,7,9,5,5,0.493195432054,-0.0258958181782587
4,2,3,3,2,2,7,7,6,7,7,6,4,2,8,3,7,0.0,
4,2,2,3,3,2,8,7,6,7,6,6,4,2,8,3,6,0.413570447361,-0.026276635725402286
21,7,9,6,5,3,4,4,5,5,4,7,8,5,7,2,7,0.64,
21,4,8,5,6,2,8,5,13,5,6,15,8,3,9,0,8,0.159347530303,-0.026741034832663657
21,6,11,9,8,5,6,8,6,8,7,9,10,3,9,1,8,0.192339050375,-0.0264614961682047
