class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lambda,offset
21,6,10,5,5,4,8,6,4,4,7,7,7,5,7,3,7,0.321144083293,-0.03051738913849633
4,3,7,3,5,2,5,6,10,7,5,4,5,3,8,3,8,0.447636065838,-0.026297976232100506
21,6,7,7,5,3,4,10,6,7,12,11,8,3,9,2,7,0.270071397631,-0.025362701228619056
21,2,1,2,1,1,8,5,11,4,6,13,8,3,10,0,8,0.26286321817,-0.02216490070552024
4,5,11,7,8,6,11,6,2,7,11,3,7,4,7,4,9,0.181565996681,-0.023849607154638353
4,3,4,4,3,3,7,7,7,6,7,6,4,2,8,3,7,0.0,
21,4,5,5,7,2,7,5,14,5,7,14,8,3,9,0,8,0.0,
4,2,3,3,1,2,8,6,4,6,10,4,6,2,8,2,8,0.0688028837074,-0.031548090681975616
4,3,8,5,6,7,9,8,4,5,7,6,6,5,6,8,6,0.0,
4,2,6,4,4,3,9,6,4,6,10,4,6,3,8,3,8,0.0,
4,3,8,5,6,4,10,6,3,6,11,4,7,3,8,2,9,0.15804581696,-0.02984393729152579
21,4,5,5,8,2,7,5,14,5,7,14,8,3,9,0,8,0.171671556924,-0.032466879685048244
4,6,9,8,8,9,7,7,4,7,7,5,8,4,7,7,5,0.653875231187,-0.024446715889282045
21,3,7,5,5,3,8,8,5,7,4,8,8,3,9,0,7,0.669339402073,-0.030782866671094977
21,5,8,7,6,4,5,9,6,7,8,10,10,3,9,1,8,0.0,
21,4,4,5,6,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
21,2,3,3,2,1,5,8,5,6,10,9,8,3,9,1,6,0.0,
4,2,3,4,2,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,2,3,3,2,1,7,8,6,6,7,9,8,3,10,1,8,0.0,
21,6,8,7,6,5,4,8,5,7,9,8,10,5,8,3,4,0.275603591861,-0.03237151619546863
4,5,9,5,4,3,12,3,3,5,12,1,8,4,7,2,11,0.121793512739,-0.03254159075357155
21,2,3,3,2,1,8,8,5,6,6,9,8,3,10,1,8,0.0,
21,5,11,6,8,5,6,9,5,6,6,9,9,3,8,1,8,0.3416449268,-0.027027873323572704
21,3,5,4,4,2,6,8,6,7,7,10,9,3,9,1,8,0.0,
4,3,5,5,3,3,10,6,3,6,10,3,6,2,8,2,8,0.0,
4,3,5,5,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,4,9,6,7,5,7,7,9,4,8,7,4,4,8,4,8,0.54845795849,-0.030296218659015883
4,5,5,6,8,3,5,7,10,10,7,6,6,3,8,4,8,0.0812231931691,-0.033828823225933835
21,4,7,6,6,6,7,6,4,4,6,6,8,7,7,1,7,0.257568343852,-0.03151839627122399
21,5,11,7,8,5,4,9,6,7,9,11,10,3,9,1,8,0.346386761745,-0.029257899293117617
4,2,1,3,2,2,7,7,6,6,7,6,5,2,8,2,7,0.0,
4,8,12,7,6,5,8,6,3,7,10,5,7,6,7,8,6,0.359370685707,-0.030726518291479543
4,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,7,15,6,8,5,7,6,4,5,7,7,8,5,7,3,7,0.536575981295,-0.02696032149640415
21,3,4,4,6,2,8,5,13,5,6,14,8,3,9,0,8,0.0222472299206,-0.02595881404773026
21,5,9,6,7,5,6,6,8,5,7,6,10,5,8,7,3,0.667291895739,-0.025547574141683627
21,3,7,3,5,2,7,5,13,5,7,13,8,3,9,0,8,0.0,
4,5,11,6,8,7,8,7,5,5,10,5,5,3,8,3,8,0.274105320046,-0.024591718341934188
21,9,12,8,7,5,7,6,5,5,6,7,8,6,8,3,7,0.235281038821,-0.029633500844242544
4,3,2,4,4,3,7,7,7,6,6,6,5,2,8,3,7,0.0347406513295,-0.028562802734459103
21,3,4,4,3,2,7,8,5,6,5,9,9,5,10,1,7,0.148150416248,-0.024994678804084347
21,2,3,3,1,1,6,9,5,6,6,9,9,3,10,1,7,0.0717795591782,-0.030483708643733065
4,6,10,9,8,8,8,8,5,6,10,5,5,4,8,5,10,0.0322552175185,-0.025678960657325778
21,4,9,6,6,5,8,8,8,5,6,7,9,3,8,4,6,0.0,
4,5,9,5,4,3,8,6,4,6,8,5,7,5,9,5,7,0.385107168435,-0.02409199764258574
21,5,6,6,6,6,8,6,5,4,6,6,8,4,8,1,7,0.38740359686,-0.03194281921731568
21,5,7,5,5,3,3,9,5,6,11,11,9,3,9,1,6,0.0,
21,7,11,8,8,5,3,8,5,7,10,9,9,3,9,2,6,0.0877172784464,-0.024243534026963443
21,7,9,8,6,4,4,8,6,8,10,10,9,3,9,2,5,0.0,
4,5,10,6,8,3,5,7,10,10,7,7,6,3,8,4,8,0.0951742119639,-0.030423430248978534
21,3,7,5,6,5,8,7,3,3,6,6,8,4,8,2,8,0.362709995247,-0.029632324143810562
21,6,10,9,8,12,8,8,4,4,6,7,8,10,5,9,8,0.741846554167,-0.02689843362873634
21,5,8,6,6,5,8,6,8,5,7,6,9,3,8,4,6,0.0,
21,4,5,5,4,3,4,8,5,7,10,9,9,3,9,2,6,0.0,
21,9,11,10,8,7,4,8,5,9,9,7,9,8,10,6,1,0.524761394249,-0.026995064736195173
21,5,6,5,4,2,5,8,6,8,9,8,8,3,9,2,5,0.133249057406,-0.025363162046843857
21,5,10,5,7,4,7,5,13,5,7,12,8,3,9,0,8,0.0,
4,7,10,6,6,4,8,5,5,5,11,4,7,5,6,6,10,0.266226185654,-0.022015171790803034
4,5,6,6,8,3,5,7,11,9,6,5,5,3,8,4,8,0.250097079767,-0.023320794269765743
4,6,11,8,8,7,10,6,4,6,9,3,6,3,8,3,9,0.341025246923,-0.024491215253806597
21,8,10,9,8,4,3,9,6,8,12,11,9,3,9,1,7,0.0,
21,2,1,2,1,1,7,8,6,5,7,9,9,3,10,0,8,0.335902888516,-0.029545471471471685
4,1,0,1,0,0,6,7,7,5,7,6,6,2,8,3,8,0.0,
4,5,7,6,5,5,7,7,4,6,7,7,9,6,7,3,7,0.82,
21,4,5,5,4,2,5,8,6,8,8,10,10,3,9,1,7,0.0,
4,2,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,0.0,
21,4,10,4,7,4,7,6,12,4,7,12,8,3,9,0,8,0.0,
4,4,5,6,4,4,5,7,6,7,7,6,8,4,7,5,5,0.76241572312,-0.020301525678897647
21,6,7,6,5,3,4,8,6,8,10,10,9,3,9,2,5,0.0,
21,3,7,4,5,3,7,5,12,4,7,11,8,3,9,0,8,0.0,
4,4,7,5,5,4,7,8,8,4,8,6,4,3,8,3,7,0.439283167215,-0.023646751868803717
21,9,15,8,8,6,7,6,5,5,6,7,8,5,6,3,7,0.0,
21,9,14,8,8,5,6,5,5,5,6,8,9,6,8,4,9,0.458025189945,-0.021876416535953624
21,4,6,5,4,4,7,7,8,6,7,6,10,3,9,5,5,0.429854691641,-0.028013935009312152
21,4,8,4,6,3,7,6,12,4,7,12,8,3,9,0,8,0.0,
4,3,4,4,3,2,7,7,7,7,7,6,5,2,8,3,7,0.0,
4,1,0,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
4,4,8,4,6,4,5,7,9,7,7,7,6,2,8,3,8,0.0,
4,2,4,3,3,2,9,6,3,5,10,4,5,2,8,3,8,0.00396290177356,-0.02334054211147718
21,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,8,0.0,
4,7,12,7,7,5,9,6,4,7,10,5,7,6,8,8,6,0.167171262259,-0.028935197973321447
21,4,9,5,7,3,8,8,7,7,6,10,8,3,9,1,8,0.59292656078,-0.028830471123651114
4,5,9,6,7,5,9,7,4,7,11,5,6,3,7,4,8,0.0,
4,4,10,4,7,3,6,7,11,9,6,5,6,3,8,4,8,0.0,
4,2,1,3,1,2,6,7,6,6,7,6,5,2,8,2,7,0.144922765074,-0.02104490901630407
4,4,7,6,6,5,5,7,7,7,7,6,7,4,6,5,6,0.127714422209,-0.0312592799405742
4,6,11,6,8,4,5,7,10,10,7,6,6,3,8,4,8,0.0,
21,5,10,6,8,5,6,9,5,7,6,9,9,3,9,1,8,0.0,
4,5,11,6,8,5,9,7,5,7,10,4,5,3,8,3,8,0.0,
4,2,4,4,2,2,9,7,4,6,10,4,5,2,8,3,8,0.0,
4,2,4,4,3,3,9,7,4,6,10,4,6,2,8,3,8,0.0,
4,1,3,3,2,1,9,7,4,5,10,4,5,2,8,2,8,0.0488746055426,-0.033669787036435306
4,2,4,4,3,2,8,7,5,6,9,5,5,2,8,3,7,0.0,
4,4,6,4,4,2,5,8,9,8,8,7,5,3,8,4,8,0.00570065278258,-0.022469654146677343
21,5,8,6,6,3,3,9,6,7,12,11,9,3,9,1,7,0.0,
21,5,7,6,5,5,8,8,8,5,6,7,9,4,8,4,5,0.0,
4,9,15,9,8,5,10,4,4,6,12,2,8,5,6,5,10,0.629644185562,-0.031897237964283676
21,6,10,6,5,4,8,5,5,5,6,8,7,4,9,3,7,0.227339052449,-0.029521634738888247
4,2,4,3,3,2,9,7,4,5,9,4,5,2,8,2,8,0.0,
4,6,9,8,6,6,7,7,8,5,7,6,5,4,8,4,7,0.509366953168,-0.027781932977217316
21,5,11,5,8,5,8,6,13,4,7,12,8,3,9,0,8,0.119302980523,-0.02556706206030479
21,7,9,7,7,4,4,7,6,8,9,9,9,3,9,3,5,0.0,
4,3,6,5,4,6,9,8,4,4,7,6,6,4,8,8,5,0.0,
21,9,11,9,8,6,3,8,5,8,11,10,10,3,9,2,6,0.447489233538,-0.027144021328920687
4,2,4,4,3,2,9,6,4,6,10,5,6,2,8,2,9,0.0,
4,5,9,7,7,7,9,6,4,6,9,3,6,3,8,3,8,0.163441091019,-0.02216683759818272
21,5,8,5,6,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
21,4,5,5,4,2,4,8,5,7,11,10,9,3,9,2,6,0.0,
21,4,3,5,5,2,7,4,14,5,7,14,8,3,9,0,8,0.096969823473,-0.03430140223024147
21,2,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0.00393544097316,-0.023165140204615686
4,3,9,5,7,5,8,7,5,7,7,6,5,3,8,3,7,0.0,
21,1,0,2,1,0,7,6,10,4,7,12,8,3,10,0,8,0.0,
21,3,3,4,4,2,6,9,5,7,7,9,9,3,9,1,8,0.0,
4,4,9,5,7,3,5,7,10,9,6,5,6,3,8,4,8,0.0,
4,4,8,6,6,4,8,8,6,7,9,5,4,3,7,4,9,0.0358787487743,-0.034017237066779726
4,5,11,7,8,6,6,7,8,7,6,6,5,3,9,4,9,0.0863659227123,-0.02777772367843001
4,3,8,4,6,2,5,7,10,8,7,7,5,3,8,4,8,0.0,
21,4,7,4,5,1,8,5,13,5,7,14,8,3,9,0,8,0.0,
4,4,6,5,4,4,8,7,5,5,10,5,5,3,8,3,8,0.0,
4,4,6,5,4,3,8,8,7,8,9,5,3,3,8,4,6,0.674881645327,-0.030385509693312107
4,6,10,8,8,6,9,6,5,8,10,3,6,3,8,4,8,0.109048351779,-0.023799374447457167
4,2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7,0.0,
21,4,9,6,7,8,8,6,4,4,6,7,8,8,9,5,6,0.0,
21,2,0,3,1,1,7,5,11,5,7,14,8,3,10,0,8,0.435469618662,-0.023270760102765298
21,9,10,9,8,3,4,9,6,9,13,12,9,3,9,1,7,0.168846395098,-0.020189597483124988
21,3,2,4,3,2,7,8,6,8,8,10,8,3,9,1,8,0.0,
4,6,10,8,7,5,9,7,5,8,10,3,5,3,8,4,8,0.103316184852,-0.023300181534731568
4,3,3,3,4,2,5,7,10,8,7,6,6,3,8,4,8,0.416158629412,-0.028237324903449768
21,6,9,5,4,3,8,6,5,5,6,6,7,4,7,3,6,0.589908236481,-0.028818943995067903
21,9,11,10,8,4,4,8,6,10,13,11,9,3,9,1,7,0.540804533552,-0.02598560327993993
4,3,8,4,6,6,10,7,4,5,7,6,6,4,6,9,6,0.471143595143,-0.03252208662711675
4,4,7,6,5,4,8,7,6,7,10,5,5,3,8,3,8,0.0,
4,5,9,7,7,6,10,7,5,6,9,3,6,3,8,3,8,0.014110835983,-0.02240785598549988
21,4,6,5,4,4,7,8,7,5,5,7,11,4,9,5,5,0.348959630844,-0.023521841014748412
4,2,3,3,2,2,7,7,5,5,10,5,6,3,8,3,9,0.435609853931,-0.029552918079523316
4,3,8,4,6,4,8,8,6,5,9,6,4,3,8,3,6,0.31105794242,-0.030799383872075925
21,2,0,2,1,0,8,5,11,4,6,13,8,3,10,0,8,0.112586616553,-0.030488530791441537
21,7,11,9,8,7,6,9,4,7,5,8,10,6,10,1,8,0.605961688408,-0.03513151578202556
4,7,15,7,9,5,9,6,5,6,12,3,7,5,7,6,10,0.633474909681,-0.02995966165096675
21,4,4,4,3,2,4,8,5,7,11,10,9,3,9,2,6,0.0,
4,3,6,4,4,3,8,7,6,7,10,4,6,3,8,3,8,0.236926074173,-0.02314335402082235
4,3,1,4,3,2,7,7,7,7,7,6,5,2,8,3,7,0.0284951272456,-0.030575510911096337
21,2,3,2,1,1,7,9,5,5,6,9,9,3,10,1,8,0.31504098249,-0.024354236800642526
4,6,11,7,8,4,6,7,11,11,6,5,6,3,8,4,8,0.786037498381,-0.03165831297904731
4,6,9,6,5,3,9,5,4,5,12,3,8,5,7,5,10,0.00855074538885,-0.031884764385092135
21,4,7,5,5,5,8,7,8,5,6,7,9,3,8,4,6,0.0,
21,5,9,6,7,6,8,6,8,5,7,6,9,3,8,4,6,0.38273456388,-0.03431802340746348
21,6,7,7,5,4,3,8,5,7,10,9,10,3,9,2,5,0.195182767311,-0.03066579053712426
4,4,8,5,6,7,9,8,4,5,7,6,6,4,7,7,4,0.00712533815294,-0.030499520750121523
4,2,6,4,4,5,10,7,4,5,7,5,6,3,6,6,5,0.650289025091,-0.033130677336656644
21,6,6,6,4,3,3,9,5,7,10,10,10,3,9,2,6,0.155250441348,-0.03410602525728568
4,3,4,4,3,3,7,7,7,7,6,6,5,2,8,3,7,0.0,
21,1,0,2,1,0,8,6,11,4,7,12,8,3,10,0,8,0.136303578107,-0.02875051281501062
4,5,11,7,8,7,9,8,5,5,10,5,4,4,8,5,9,0.150477468997,-0.03213863221119051
4,3,8,5,6,7,10,8,4,5,7,6,6,4,7,7,4,0.359285410008,-0.03270894621784026
4,5,8,6,6,5,8,7,6,9,7,6,5,6,8,3,7,0.596372203196,-0.02723781928359159
4,6,9,6,4,3,8,5,4,5,9,4,7,4,7,5,10,0.260494729539,-0.024067597006374175
21,2,4,3,2,1,7,8,6,6,7,9,8,3,9,1,8,0.0,
4,5,7,6,6,6,6,7,5,6,6,4,7,4,7,6,5,0.334078977173,-0.03069053075798389
21,7,10,7,7,5,3,8,5,7,10,9,9,3,9,2,6,0.0,
4,3,5,4,4,3,7,7,7,6,6,6,5,2,8,3,7,0.0,
21,4,5,5,3,2,6,8,6,8,7,10,9,3,9,1,8,0.0,
4,7,11,10,8,6,8,7,7,8,9,5,4,4,8,6,11,0.82,
21,6,9,8,7,5,4,9,6,7,7,10,11,3,9,1,8,0.382647935179,-0.03167982705946404
4,4,4,5,6,3,6,8,10,9,8,7,6,3,8,4,8,0.412825851514,-0.029604050259240955
21,3,2,4,3,2,6,8,5,7,7,10,9,3,9,1,8,0.0,
4,7,9,9,8,8,6,7,5,8,7,6,9,6,4,8,3,0.69050717839,-0.022387457156486157
4,6,10,6,6,3,11,3,4,5,12,2,8,5,7,4,10,0.184682701276,-0.033781001503986996
21,5,8,5,6,2,7,4,14,6,7,14,8,3,9,0,8,0.0,
4,6,10,6,5,4,9,6,3,7,10,4,7,5,7,8,7,0.366734446627,-0.024845206766407557
4,4,8,6,6,5,7,5,8,5,5,5,5,3,9,3,8,0.665592963996,-0.034524975788308154
4,5,6,6,6,5,6,6,5,7,7,6,8,4,6,6,5,0.0,
21,3,2,5,3,2,7,8,5,7,5,9,9,5,10,1,7,0.15489084232,-0.02352585237491489
21,5,7,5,5,3,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,4,9,4,7,3,6,7,11,9,6,5,6,3,8,4,8,0.0,
4,3,5,6,4,4,9,7,4,7,10,4,6,2,8,3,8,0.221443782163,-0.027223987738159927
21,5,8,6,6,2,7,4,13,6,8,15,8,3,9,0,8,0.356617923766,-0.028566789825114958
21,4,4,5,3,2,4,8,5,7,11,10,9,3,9,1,7,0.0,
21,4,5,5,4,2,6,8,6,8,6,10,9,3,9,1,7,0.0,
4,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
21,4,5,5,4,2,3,8,4,6,11,11,9,3,9,1,6,0.377855022459,-0.029095473322440446
21,1,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0.0846400333612,-0.03143485339131702
4,3,2,4,4,3,7,7,7,6,6,6,5,2,8,3,7,0.00139455567974,-0.028562802734459103
4,3,2,4,3,2,7,7,6,7,6,6,5,2,8,3,7,0.0,
4,5,7,6,6,5,6,7,6,7,7,5,7,4,7,5,5,0.0,
4,3,6,4,4,3,9,7,4,5,10,4,5,3,8,2,8,0.0120957758649,-0.032851066685834374
21,1,0,1,0,0,8,7,9,3,7,11,8,2,10,0,8,0.432493210621,-0.03282118107348175
4,5,10,5,6,4,9,6,3,5,8,5,7,6,9,5,8,0.643389552676,-0.029447700411679323
21,8,13,8,7,5,6,6,4,5,6,7,8,5,6,3,7,0.161086039716,-0.025574677499945242
4,3,2,4,3,2,8,7,7,7,7,6,4,2,8,3,7,0.0,
4,4,8,6,6,5,7,8,8,6,9,7,4,4,9,3,7,0.0,
4,2,2,3,3,2,7,7,7,6,6,6,4,2,8,3,7,0.0,
4,3,7,5,5,3,10,6,4,7,10,3,6,3,8,3,9,0.0,
4,4,5,5,4,4,7,7,7,7,7,6,5,2,8,3,7,0.0,
4,4,8,6,6,5,7,7,7,6,6,5,5,3,8,3,7,0.0,
21,4,6,5,4,4,7,8,8,6,5,7,11,3,8,4,7,0.24105581513,-0.028885210955286955
4,2,6,3,4,2,5,7,10,7,7,6,5,3,8,3,8,0.100245378328,-0.031976518386767516
21,2,1,3,2,1,5,8,6,6,8,10,10,3,9,1,7,0.511916886705,-0.02529211161754974
21,2,6,4,4,2,7,9,6,6,6,10,9,3,9,1,7,0.357127640174,-0.027178400761764032
4,4,7,5,5,4,8,8,4,5,10,6,4,3,8,3,7,0.260667408654,-0.029104876103102528
21,6,8,7,6,4,4,8,5,7,9,8,9,3,9,2,5,0.0,
4,5,8,7,6,5,7,7,8,5,7,7,4,4,8,4,8,0.0,
4,3,7,4,5,3,9,7,5,7,10,4,5,3,8,3,8,0.0,
21,5,10,6,8,4,3,9,5,7,11,10,9,3,9,2,7,0.226919156774,-0.02892058245303275
4,1,3,3,2,1,9,6,4,6,10,4,6,2,8,2,8,0.0,
4,4,6,6,6,5,6,7,5,6,6,5,7,4,7,5,5,0.0,
4,3,5,4,3,3,7,7,7,7,6,6,5,2,8,3,7,0.0,
21,3,2,4,4,2,8,8,6,7,5,9,8,3,9,1,8,0.333556980248,-0.023545743982567036
21,4,8,4,6,2,8,5,13,5,6,14,8,3,9,0,8,0.0,
4,1,0,1,1,1,6,7,8,5,6,6,6,2,8,3,8,0.056933054927,-0.0235714540288543
4,4,8,5,6,4,7,6,7,8,6,5,5,3,8,3,7,0.0,
21,3,5,4,3,2,6,8,6,7,6,9,9,3,9,1,7,0.0,
4,4,8,4,6,4,6,7,9,7,7,7,6,2,8,3,8,0.0,
4,3,5,5,4,3,9,6,4,7,10,4,6,2,8,3,8,0.0,
21,4,5,5,4,2,4,8,5,7,10,9,8,3,9,2,6,0.0,
4,2,6,3,4,3,8,7,5,6,6,5,4,3,8,3,7,0.369724246016,-0.02327675232679227
4,2,4,4,3,2,9,6,3,5,10,4,6,3,7,3,8,0.0,
4,7,13,6,7,5,6,7,5,6,8,5,7,5,10,6,5,0.551384626596,-0.029516940275534642
21,6,8,7,6,3,3,9,6,7,11,11,9,3,9,1,6,0.0,
4,5,8,5,6,4,6,7,9,8,7,7,6,2,8,3,8,0.0,
21,4,5,5,3,2,6,8,5,8,6,10,9,3,9,1,7,0.244652573417,-0.02401708805102476
4,3,4,5,3,3,8,7,6,6,9,5,6,3,8,4,9,0.431866095856,-0.02639970017253246
21,6,10,9,8,5,4,9,7,9,9,11,10,3,9,1,7,0.405066199614,-0.0232616864808598
4,6,10,6,6,5,9,6,3,6,10,4,7,5,7,8,7,0.0865849129578,-0.02985433474396615
21,4,9,5,7,3,6,8,7,7,7,10,9,3,9,1,8,0.0,
21,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8,0.0,
4,4,10,6,7,4,8,6,8,7,4,5,3,3,8,4,8,0.704788991251,-0.0221369169374932
4,4,8,6,6,4,6,8,7,7,11,7,5,3,8,4,8,0.496016782593,-0.03184107872483155
21,3,5,4,3,2,7,9,6,7,7,9,9,3,9,1,8,0.0,
4,3,6,5,4,3,9,7,4,5,11,5,6,3,8,2,8,0.318869917849,-0.031836154525668015
4,4,8,6,6,4,7,9,7,7,11,6,4,4,8,5,9,0.3200443293,-0.03287271143572257
4,3,8,5,6,5,7,7,4,6,7,6,5,3,8,3,7,0.0,
4,6,14,6,8,4,11,4,2,6,9,3,7,5,7,4,12,0.723611583051,-0.031346751091545944
21,7,11,6,6,4,6,6,5,5,7,8,9,5,8,3,9,0.0,
4,1,4,3,3,2,10,6,3,5,10,3,6,2,8,2,9,0.412781025227,-0.029438505607374932
21,3,9,4,6,3,7,6,13,4,6,10,8,3,9,0,8,0.474059314587,-0.027059153683489212
4,3,8,5,6,7,9,8,4,4,7,6,6,4,7,7,6,0.0,
4,3,6,4,4,6,8,8,5,4,7,6,6,3,7,8,5,0.423338674924,-0.03037406522700925
4,5,11,6,8,5,9,7,5,7,10,4,5,3,8,3,8,0.0,
21,9,11,10,8,7,5,7,5,9,9,6,9,8,9,6,1,0.221005844223,-0.025413867116154565
21,5,9,7,8,7,8,6,4,4,6,7,7,4,8,1,7,0.558138384913,-0.023948855459644314
21,3,3,4,2,1,6,8,6,7,7,10,9,3,10,1,8,0.0,
21,2,4,3,3,1,7,8,7,7,8,10,7,3,9,1,8,0.174860979348,-0.024185280858406433
21,9,15,8,8,5,5,5,4,4,7,8,10,7,5,3,9,0.82,
4,3,3,4,2,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
21,2,3,3,2,1,5,8,5,6,10,9,9,3,10,2,6,0.0,
21,4,5,5,3,2,6,8,6,7,7,10,9,3,9,0,8,0.0509167040612,-0.026950731279792306
21,4,7,5,5,3,7,9,6,7,5,10,9,3,9,1,8,0.133672901017,-0.034188017688414174
4,3,8,5,6,5,8,7,7,6,8,4,5,4,9,4,8,0.219410875247,-0.02534654394008662
21,3,8,5,7,5,7,7,4,3,6,6,8,6,8,1,8,0.255932817674,-0.03360032140193858
21,5,11,8,8,6,7,8,4,7,4,7,9,6,9,1,8,0.475403399497,-0.023355626859965395
4,3,6,4,4,4,7,7,4,6,7,6,6,3,8,2,7,0.362997175064,-0.023672110503421884
4,5,11,7,9,11,9,8,5,5,7,6,6,5,7,12,6,0.671260590914,-0.027763740323241803
21,5,8,5,6,3,3,8,4,6,10,10,9,3,9,1,7,0.325849608552,-0.020692371519472452
21,3,6,3,4,1,7,5,13,5,7,13,8,3,9,0,8,0.0,
4,4,7,5,5,5,7,7,5,7,7,6,6,6,8,3,7,0.0,
21,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,0.0,
4,6,7,8,6,8,7,6,5,6,7,5,9,5,6,8,3,0.686359006001,-0.02291313711269538
4,5,9,8,6,5,9,7,5,8,10,4,5,3,8,3,8,0.0655634056086,-0.025944361580391373
4,1,1,2,2,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
21,3,7,5,5,4,9,6,7,5,7,6,8,3,8,4,5,0.00271882773468,-0.020084071152326466
4,2,0,2,1,1,6,7,8,7,6,6,6,2,8,3,8,0.148359735466,-0.030220584998664535
4,5,8,6,6,4,8,8,7,7,10,5,4,3,8,4,8,0.0,
21,6,9,6,5,3,7,5,5,5,7,8,8,5,7,2,8,0.165223415975,-0.029568231349400453
4,5,10,6,7,6,8,9,5,5,11,6,5,5,8,5,9,0.413000237763,-0.03131132060894881
21,4,5,5,4,2,5,8,5,8,10,8,9,3,9,2,6,0.0,
4,4,6,6,4,3,11,6,3,8,11,3,6,3,8,3,9,0.515477763596,-0.02620245938384591
4,2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,2,5,4,3,3,9,7,5,6,9,5,5,2,8,3,8,0.0,
21,4,9,5,6,2,7,4,15,6,7,13,8,3,9,0,8,0.0898658876362,-0.031475904897360296
21,3,3,4,2,2,6,8,5,7,10,8,8,3,10,3,6,0.160292419697,-0.027804582799023092
21,5,10,7,7,6,8,8,8,5,5,7,9,3,7,4,7,0.579508719203,-0.026568808483720563
21,3,7,3,5,2,8,6,10,4,7,12,9,3,9,0,8,0.636362144833,-0.02230483085373247
21,6,9,8,8,7,7,7,5,4,5,7,8,7,7,2,6,0.49733980267,-0.024551334131472702
4,4,7,5,5,2,5,7,10,9,7,6,5,3,8,4,8,0.0,
4,4,8,6,6,4,9,6,5,7,10,3,5,3,8,3,8,0.0,
21,2,2,3,3,2,7,9,5,7,7,9,9,3,9,1,8,0.0,
21,5,10,6,8,4,5,8,7,7,8,10,10,3,9,1,8,0.167276624972,-0.03012200826344258
4,2,3,2,1,1,7,7,6,6,7,6,5,2,8,2,7,0.24221245277,-0.034928059990100735
4,2,4,4,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
21,2,5,4,4,3,7,7,4,3,6,7,8,3,8,1,7,0.0314414208672,-0.028340284380746095
21,4,2,5,3,2,6,8,5,8,7,10,9,3,9,1,8,0.0929848556575,-0.022601077606015263
21,5,6,6,4,3,3,9,5,7,11,11,9,3,9,2,6,0.0,
4,8,12,8,6,4,11,3,3,6,10,2,8,4,7,3,12,0.545910157171,-0.028338980360541388
4,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8,0.0,
21,6,11,7,8,6,8,5,13,5,6,12,8,3,9,0,8,0.6648723664,-0.027659168433049275
21,5,5,6,4,3,4,8,5,8,10,9,9,3,9,2,5,0.0,
21,3,4,4,3,2,5,8,5,7,9,8,9,3,10,2,5,0.0,
4,6,7,8,6,6,5,7,6,7,7,4,7,3,6,5,6,0.686737488314,-0.029240486169242796
21,4,9,6,7,3,7,9,6,7,6,10,9,3,9,1,8,0.0,
21,3,8,4,6,3,8,6,12,4,7,11,8,3,9,0,8,0.0,
21,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8,0.0,
4,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,5,5,6,7,2,7,3,15,6,7,13,8,3,9,0,8,0.368715878966,-0.030747741865640443
21,2,1,3,2,1,6,8,6,6,6,9,9,3,9,1,7,0.0,
21,5,8,5,6,2,4,9,5,7,12,11,8,3,9,1,6,0.0,
4,4,9,6,7,4,9,7,4,7,11,5,6,3,7,3,8,0.122649920401,-0.025015455269363995
21,5,5,6,7,2,7,4,14,6,7,15,8,3,9,0,8,0.0,
21,5,8,6,6,4,4,8,5,7,9,7,9,4,8,4,4,0.259179032518,-0.02826701270965437
21,2,3,3,2,1,4,8,4,6,11,10,9,3,9,1,7,0.0,
4,7,14,7,8,4,10,4,5,5,13,3,10,5,7,4,9,0.473780448395,-0.020616187752596993
4,4,9,5,6,4,8,7,6,6,10,5,5,3,8,3,8,0.0,
21,4,9,4,6,4,7,5,13,5,7,10,8,3,9,0,8,0.311636383248,-0.022422723392978794
21,3,4,4,3,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
21,3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8,0.0,
